"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 23 15:57:27 GMT 2023","Sun Jul 23 15:57:30 GMT 2023","3372","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [2] test, password, username",""
"passed","Sun Jul 23 15:57:30 GMT 2023","Sun Jul 23 15:57:33 GMT 2023","3171","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [3] angular, test, username",""
"passed","Sun Jul 23 15:57:36 GMT 2023","Sun Jul 23 15:57:38 GMT 2023","2185","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [5] angular, te, username",""
"passed","Sun Jul 23 15:57:19 GMT 2023","Sun Jul 23 15:57:27 GMT 2023","7645","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [1] angular, password, username",""
"passed","Sun Jul 23 15:57:38 GMT 2023","Sun Jul 23 15:57:40 GMT 2023","2120","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [6] angular, password, te",""
"passed","Sun Jul 23 15:57:33 GMT 2023","Sun Jul 23 15:57:36 GMT 2023","2158","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [4] te, password, username",""
"failed","Sun Jul 23 15:57:53 GMT 2023","Sun Jul 23 15:57:57 GMT 2023","3524","","tests.LogoutTest","","tests.LogoutTest","logoutSuccessfully","logoutSuccessfully()",""
"passed","Sun Jul 23 15:57:44 GMT 2023","Sun Jul 23 15:57:46 GMT 2023","2111","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [9] angular, password, ",""
"passed","Sun Jul 23 15:57:40 GMT 2023","Sun Jul 23 15:57:42 GMT 2023","2106","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [7] , password, username",""
"passed","Sun Jul 23 15:57:42 GMT 2023","Sun Jul 23 15:57:44 GMT 2023","2116","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [8] angular, , username",""
