"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 23 15:38:55 GMT 2023","Sun Jul 23 15:38:58 GMT 2023","3317","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [3] angular, test, username",""
"passed","Sun Jul 23 15:38:52 GMT 2023","Sun Jul 23 15:38:55 GMT 2023","3492","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [2] test, password, username",""
"passed","Sun Jul 23 15:39:01 GMT 2023","Sun Jul 23 15:39:03 GMT 2023","2256","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [5] angular, te, username",""
"passed","Sun Jul 23 15:38:58 GMT 2023","Sun Jul 23 15:39:01 GMT 2023","2310","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [4] te, password, username",""
"passed","Sun Jul 23 15:39:10 GMT 2023","Sun Jul 23 15:39:12 GMT 2023","2223","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [9] angular, password, ",""
"passed","Sun Jul 23 15:38:43 GMT 2023","Sun Jul 23 15:38:51 GMT 2023","8725","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [1] angular, password, username",""
"passed","Sun Jul 23 15:39:05 GMT 2023","Sun Jul 23 15:39:07 GMT 2023","2204","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [7] , password, username",""
"passed","Sun Jul 23 15:39:03 GMT 2023","Sun Jul 23 15:39:05 GMT 2023","2287","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [6] angular, password, te",""
"passed","Sun Jul 23 15:39:07 GMT 2023","Sun Jul 23 15:39:10 GMT 2023","2329","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [8] angular, , username",""
"failed","Sun Jul 23 15:39:20 GMT 2023","Sun Jul 23 15:39:23 GMT 2023","3618","","tests.LogoutTest","","tests.LogoutTest","logoutSuccessfully","logoutSuccessfully()",""
