"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 23 16:55:43 GMT 2023","Sun Jul 23 16:55:47 GMT 2023","3450","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [3] angular, test, username",""
"failed","Sun Jul 23 16:56:09 GMT 2023","Sun Jul 23 16:56:13 GMT 2023","3867","","tests.LogoutTest","","tests.LogoutTest","logoutSuccessfully","logoutSuccessfully()",""
"passed","Sun Jul 23 16:55:31 GMT 2023","Sun Jul 23 16:55:40 GMT 2023","8282","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [1] angular, password, username",""
"passed","Sun Jul 23 16:55:47 GMT 2023","Sun Jul 23 16:55:49 GMT 2023","2468","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [4] te, password, username",""
"passed","Sun Jul 23 16:55:59 GMT 2023","Sun Jul 23 16:56:01 GMT 2023","2379","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [9] angular, password, ",""
"passed","Sun Jul 23 16:55:54 GMT 2023","Sun Jul 23 16:55:56 GMT 2023","2405","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [7] , password, username",""
"passed","Sun Jul 23 16:55:56 GMT 2023","Sun Jul 23 16:55:59 GMT 2023","2335","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [8] angular, , username",""
"passed","Sun Jul 23 16:55:49 GMT 2023","Sun Jul 23 16:55:52 GMT 2023","2391","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [5] angular, te, username",""
"passed","Sun Jul 23 16:55:40 GMT 2023","Sun Jul 23 16:55:43 GMT 2023","3516","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [2] test, password, username",""
"passed","Sun Jul 23 16:55:52 GMT 2023","Sun Jul 23 16:55:54 GMT 2023","2406","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [6] angular, password, te",""
