"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 23 15:35:13 GMT 2023","Sun Jul 23 15:35:16 GMT 2023","2134","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [5] angular, te, username",""
"passed","Sun Jul 23 15:35:08 GMT 2023","Sun Jul 23 15:35:11 GMT 2023","3180","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [3] angular, test, username",""
"passed","Sun Jul 23 15:35:16 GMT 2023","Sun Jul 23 15:35:18 GMT 2023","2142","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [6] angular, password, te",""
"passed","Sun Jul 23 15:35:05 GMT 2023","Sun Jul 23 15:35:08 GMT 2023","3253","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [2] test, password, username",""
"passed","Sun Jul 23 15:34:57 GMT 2023","Sun Jul 23 15:35:05 GMT 2023","7423","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [1] angular, password, username",""
"passed","Sun Jul 23 15:35:22 GMT 2023","Sun Jul 23 15:35:24 GMT 2023","2128","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [9] angular, password, ",""
"passed","Sun Jul 23 15:35:20 GMT 2023","Sun Jul 23 15:35:22 GMT 2023","2123","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [8] angular, , username",""
"passed","Sun Jul 23 15:35:11 GMT 2023","Sun Jul 23 15:35:13 GMT 2023","2150","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [4] te, password, username",""
"failed","Sun Jul 23 15:35:31 GMT 2023","Sun Jul 23 15:35:35 GMT 2023","3656","","tests.LogoutTest","","tests.LogoutTest","logoutSuccessfully","logoutSuccessfully()",""
"passed","Sun Jul 23 15:35:18 GMT 2023","Sun Jul 23 15:35:20 GMT 2023","2121","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [7] , password, username",""
