"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 23 17:43:22 GMT 2023","Sun Jul 23 17:43:25 GMT 2023","2382","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [8] angular, , username",""
"passed","Sun Jul 23 17:43:20 GMT 2023","Sun Jul 23 17:43:22 GMT 2023","2313","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [7] , password, username",""
"passed","Sun Jul 23 17:43:25 GMT 2023","Sun Jul 23 17:43:27 GMT 2023","2313","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [9] angular, password, ",""
"passed","Sun Jul 23 17:43:15 GMT 2023","Sun Jul 23 17:43:18 GMT 2023","2245","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [5] angular, te, username",""
"passed","Sun Jul 23 17:43:06 GMT 2023","Sun Jul 23 17:43:10 GMT 2023","3332","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [2] test, password, username",""
"failed","Sun Jul 23 17:43:35 GMT 2023","Sun Jul 23 17:43:39 GMT 2023","3701","","tests.LogoutTest","","tests.LogoutTest","logoutSuccessfully","logoutSuccessfully()",""
"passed","Sun Jul 23 17:43:10 GMT 2023","Sun Jul 23 17:43:13 GMT 2023","3278","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [3] angular, test, username",""
"passed","Sun Jul 23 17:43:18 GMT 2023","Sun Jul 23 17:43:20 GMT 2023","2247","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [6] angular, password, te",""
"passed","Sun Jul 23 17:43:13 GMT 2023","Sun Jul 23 17:43:15 GMT 2023","2299","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [4] te, password, username",""
"passed","Sun Jul 23 17:42:51 GMT 2023","Sun Jul 23 17:43:06 GMT 2023","15505","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [1] angular, password, username",""
