"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 23 11:24:11 GMT 2023","Sun Jul 23 11:24:13 GMT 2023","2021","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [7] , password, username",""
"passed","Sun Jul 23 11:24:01 GMT 2023","Sun Jul 23 11:24:04 GMT 2023","3131","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [3] angular, test, username",""
"passed","Sun Jul 23 11:24:15 GMT 2023","Sun Jul 23 11:24:17 GMT 2023","2024","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [9] angular, password, ",""
"passed","Sun Jul 23 11:23:38 GMT 2023","Sun Jul 23 11:23:58 GMT 2023","19446","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [1] angular, password, username",""
"passed","Sun Jul 23 11:24:06 GMT 2023","Sun Jul 23 11:24:08 GMT 2023","2108","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [5] angular, te, username",""
"passed","Sun Jul 23 11:24:08 GMT 2023","Sun Jul 23 11:24:11 GMT 2023","2085","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [6] angular, password, te",""
"failed","Sun Jul 23 11:24:24 GMT 2023","Sun Jul 23 11:24:28 GMT 2023","4656","","tests.LogoutTest","","tests.LogoutTest","logoutSuccessfully","logoutSuccessfully()",""
"passed","Sun Jul 23 11:24:13 GMT 2023","Sun Jul 23 11:24:15 GMT 2023","2039","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [8] angular, , username",""
"passed","Sun Jul 23 11:23:58 GMT 2023","Sun Jul 23 11:24:01 GMT 2023","3193","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [2] test, password, username",""
"passed","Sun Jul 23 11:24:04 GMT 2023","Sun Jul 23 11:24:06 GMT 2023","2044","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [4] te, password, username",""
