"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 23 17:06:18 GMT 2023","Sun Jul 23 17:06:20 GMT 2023","2307","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [8] angular, , username",""
"passed","Sun Jul 23 17:05:54 GMT 2023","Sun Jul 23 17:06:02 GMT 2023","7671","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [1] angular, password, username",""
"passed","Sun Jul 23 17:06:05 GMT 2023","Sun Jul 23 17:06:08 GMT 2023","3333","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [3] angular, test, username",""
"passed","Sun Jul 23 17:06:08 GMT 2023","Sun Jul 23 17:06:11 GMT 2023","2293","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [4] te, password, username",""
"passed","Sun Jul 23 17:06:15 GMT 2023","Sun Jul 23 17:06:18 GMT 2023","2342","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [7] , password, username",""
"passed","Sun Jul 23 17:06:02 GMT 2023","Sun Jul 23 17:06:05 GMT 2023","3389","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [2] test, password, username",""
"passed","Sun Jul 23 17:06:11 GMT 2023","Sun Jul 23 17:06:13 GMT 2023","2267","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [5] angular, te, username",""
"passed","Sun Jul 23 17:06:20 GMT 2023","Sun Jul 23 17:06:22 GMT 2023","2271","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [9] angular, password, ",""
"passed","Sun Jul 23 17:06:13 GMT 2023","Sun Jul 23 17:06:15 GMT 2023","2303","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [6] angular, password, te",""
"failed","Sun Jul 23 17:06:30 GMT 2023","Sun Jul 23 17:06:34 GMT 2023","3636","","tests.LogoutTest","","tests.LogoutTest","logoutSuccessfully","logoutSuccessfully()",""
