"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 24 12:51:08 GMT 2023","Mon Jul 24 12:51:10 GMT 2023","2263","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [8] angular, , username",""
"failed","Mon Jul 24 12:51:20 GMT 2023","Mon Jul 24 12:51:23 GMT 2023","3572","","tests.LogoutTest","","tests.LogoutTest","logoutSuccessfully","logoutSuccessfully()",""
"passed","Mon Jul 24 12:50:56 GMT 2023","Mon Jul 24 12:50:59 GMT 2023","3172","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [3] angular, test, username",""
"passed","Mon Jul 24 12:51:01 GMT 2023","Mon Jul 24 12:51:04 GMT 2023","2167","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [5] angular, te, username",""
"passed","Mon Jul 24 12:50:24 GMT 2023","Mon Jul 24 12:50:53 GMT 2023","28879","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [1] angular, password, username",""
"passed","Mon Jul 24 12:50:53 GMT 2023","Mon Jul 24 12:50:56 GMT 2023","3212","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [2] test, password, username",""
"passed","Mon Jul 24 12:51:10 GMT 2023","Mon Jul 24 12:51:12 GMT 2023","2165","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [9] angular, password, ",""
"passed","Mon Jul 24 12:51:04 GMT 2023","Mon Jul 24 12:51:06 GMT 2023","2173","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [6] angular, password, te",""
"passed","Mon Jul 24 12:51:06 GMT 2023","Mon Jul 24 12:51:08 GMT 2023","2115","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [7] , password, username",""
"passed","Mon Jul 24 12:50:59 GMT 2023","Mon Jul 24 12:51:01 GMT 2023","2123","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [4] te, password, username",""
