"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 23 16:44:56 GMT 2023","Sun Jul 23 16:45:04 GMT 2023","8085","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [1] angular, password, username",""
"passed","Sun Jul 23 16:45:04 GMT 2023","Sun Jul 23 16:45:07 GMT 2023","3248","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [2] test, password, username",""
"passed","Sun Jul 23 16:45:21 GMT 2023","Sun Jul 23 16:45:23 GMT 2023","2094","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [9] angular, password, ",""
"passed","Sun Jul 23 16:45:17 GMT 2023","Sun Jul 23 16:45:19 GMT 2023","2093","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [7] , password, username",""
"passed","Sun Jul 23 16:45:15 GMT 2023","Sun Jul 23 16:45:17 GMT 2023","2168","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [6] angular, password, te",""
"passed","Sun Jul 23 16:45:10 GMT 2023","Sun Jul 23 16:45:12 GMT 2023","2126","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [4] te, password, username",""
"passed","Sun Jul 23 16:45:12 GMT 2023","Sun Jul 23 16:45:15 GMT 2023","2084","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [5] angular, te, username",""
"failed","Sun Jul 23 16:45:30 GMT 2023","Sun Jul 23 16:45:34 GMT 2023","3533","","tests.LogoutTest","","tests.LogoutTest","logoutSuccessfully","logoutSuccessfully()",""
"passed","Sun Jul 23 16:45:07 GMT 2023","Sun Jul 23 16:45:10 GMT 2023","3162","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [3] angular, test, username",""
"passed","Sun Jul 23 16:45:19 GMT 2023","Sun Jul 23 16:45:21 GMT 2023","2076","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [8] angular, , username",""
