"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 24 11:55:03 GMT 2023","Mon Jul 24 11:55:06 GMT 2023","3382","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [3] angular, test, username",""
"passed","Mon Jul 24 11:54:52 GMT 2023","Mon Jul 24 11:54:59 GMT 2023","7667","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [1] angular, password, username",""
"passed","Mon Jul 24 11:55:15 GMT 2023","Mon Jul 24 11:55:18 GMT 2023","2262","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [8] angular, , username",""
"passed","Mon Jul 24 11:54:59 GMT 2023","Mon Jul 24 11:55:03 GMT 2023","3334","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [2] test, password, username",""
"passed","Mon Jul 24 11:55:11 GMT 2023","Mon Jul 24 11:55:13 GMT 2023","2267","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [6] angular, password, te",""
"passed","Mon Jul 24 11:55:13 GMT 2023","Mon Jul 24 11:55:15 GMT 2023","2298","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [7] , password, username",""
"passed","Mon Jul 24 11:55:18 GMT 2023","Mon Jul 24 11:55:20 GMT 2023","2212","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [9] angular, password, ",""
"failed","Mon Jul 24 11:55:27 GMT 2023","Mon Jul 24 11:55:31 GMT 2023","3700","","tests.LogoutTest","","tests.LogoutTest","logoutSuccessfully","logoutSuccessfully()",""
"passed","Mon Jul 24 11:55:08 GMT 2023","Mon Jul 24 11:55:11 GMT 2023","2271","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [5] angular, te, username",""
"passed","Mon Jul 24 11:55:06 GMT 2023","Mon Jul 24 11:55:08 GMT 2023","2317","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [4] te, password, username",""
