"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 23 15:08:08 GMT 2023","Sun Jul 23 15:08:11 GMT 2023","2471","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [5] angular, te, username",""
"passed","Sun Jul 23 15:08:16 GMT 2023","Sun Jul 23 15:08:18 GMT 2023","2471","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [8] angular, , username",""
"passed","Sun Jul 23 15:08:13 GMT 2023","Sun Jul 23 15:08:16 GMT 2023","2479","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [7] , password, username",""
"passed","Sun Jul 23 15:08:11 GMT 2023","Sun Jul 23 15:08:13 GMT 2023","2472","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [6] angular, password, te",""
"passed","Sun Jul 23 15:08:18 GMT 2023","Sun Jul 23 15:08:21 GMT 2023","2546","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [9] angular, password, ",""
"passed","Sun Jul 23 15:07:42 GMT 2023","Sun Jul 23 15:07:59 GMT 2023","16617","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [1] angular, password, username",""
"passed","Sun Jul 23 15:07:59 GMT 2023","Sun Jul 23 15:08:02 GMT 2023","3565","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [2] test, password, username",""
"passed","Sun Jul 23 15:08:06 GMT 2023","Sun Jul 23 15:08:08 GMT 2023","2495","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [4] te, password, username",""
"passed","Sun Jul 23 15:08:02 GMT 2023","Sun Jul 23 15:08:06 GMT 2023","3442","","tests.UniversalLoginTest","","tests.UniversalLoginTest","universalLogin","universalLogin(String, String, String) [3] angular, test, username",""
"failed","Sun Jul 23 15:08:29 GMT 2023","Sun Jul 23 15:08:33 GMT 2023","4005","","tests.LogoutTest","","tests.LogoutTest","logoutSuccessfully","logoutSuccessfully()",""
